_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,loaded,factor,pole
v000759,0.265531072,0.0405035737,0.0425133861,-0.211101743,-0.002992817,0.1131080075,0.0180703104,0,,
v000760,0.4208878159,0.3041975644,0.1231795112,0.0489935129,-0.064636109,-0.059429015,0.1105291051,1,fac1,1
v000762,0.2667196074,0.0514146277,-0.062024854,0.0191186928,0.0428207857,0.1597622016,0.1854004118,0,,
v000763,0.3659492535,0.1748135641,0.2302278365,0.0209122851,0.1135568754,0.0059208233,0.0397986236,1,fac1,1
v000764,0.3349989753,0.2753842106,-0.092020025,-0.09336542,0.1557525683,-0.090233469,0.0190610415,1,fac1,1
v000765,-0.168849755,-0.139804437,-0.297294074,0.8657149582,0.1318346735,0.2623832836,-0.191721772,1,fac4,1
v000766,-0.337786745,-0.378451132,0.1461564228,0.3605611598,-0.327280266,-0.379993022,0.1409247234,1,fac6,-1
v000767,-0.072176733,0.3757728249,0.1748403395,-0.063884913,0.2732637751,-0.09450544,-0.008414011,1,fac2,1
v000768,0.2311450353,-0.087854284,-0.078190854,0.4773173155,-0.084587386,-0.164652616,0.0012343833,1,fac4,1
v000769,0.0455368269,0.4132463971,0.0931172107,-0.098291977,0.0879553354,-0.010642091,0.2086420312,1,fac2,1
v000770,-0.114920325,0.2928579666,-0.317976414,0.4762906022,0.1555104242,-0.392246429,0.2549281507,1,fac4,1
v000771,0.2453114425,0.2483195926,0.2646507709,0.0199595852,0.0801858294,0.0499678416,0.1333158244,0,,
v000772,0.2864595661,0.1926594659,0.0460942833,0.1819358671,-0.021426505,0.0298240252,0.0782224463,0,,
v000773,0.1940181525,0.1113434265,0.0431075098,0.3743756554,0.2257053388,-0.286993446,0.1052569093,1,fac4,1
v000774,0.2124524062,-0.043975281,0.1898533004,0.1208995467,0.0127810609,0.0198396053,0.0271896268,0,,
v000775,0.0073332572,0.2444579466,0.0961742978,0.0794454255,0.0971625226,0.107830956,0.0055827759,0,,
v000776,0.4043530418,-0.115608069,0.0419065268,0.1585111695,-0.03870628,0.0624739742,0.1966620806,1,fac1,1
v000777,0.1377998471,0.0518841863,0.0762579677,-0.098630876,0.0588723511,0.1858729296,0.2648875115,0,,
v000778,0.196890066,-0.141027186,0.183142216,0.3953458956,0.0824233345,0.1621775754,-0.044329273,1,fac4,1
v000779,0.4572686469,0.3155633247,-0.155685565,-0.146054482,-0.002705442,-0.114451915,0.0249860078,1,fac1,1
v000780,-0.031009432,0.1667203932,-0.003072479,-0.099155686,0.0344844673,-0.101575806,0.7789742143,1,fac7,1
v000781,-0.136570289,-0.173638244,0.0863645754,-0.116506829,0.0258580944,0.2448232177,0.9136693119,1,fac7,1
v000782,0.3336535716,0.4034903219,0.3059905056,-0.150023326,-0.025876071,0.1480311624,-0.045609896,1,fac2,1
v000783,0.0332882853,0.2649246053,0.409551162,0.110553247,0.0492731332,0.052291638,0.1455301326,1,fac3,1
v000784,0.1646175591,0.4813800169,-0.234162812,-0.118269433,-0.188977395,0.0991899985,0.0208276035,1,fac2,1
v000785,0.0505150569,0.298474797,0.3806322069,-0.171871528,0.1599094142,-0.050427156,-0.006760671,1,fac3,1
v000786,0.542716461,0.1390828284,0.0247523754,-0.013617176,0.1687234344,-0.05314151,0.0481936644,1,fac1,1
v000787,0.4604689681,0.2068837573,0.0657182897,0.0684776101,0.2063443385,-0.040803678,0.1178369444,1,fac1,1
v000788,0.8371412809,-0.173518547,-0.137223071,-0.064745621,-0.271626368,-0.286428776,-0.266480413,1,fac1,1
v000789,0.2691121549,0.0615967299,0.1593092289,0.226851805,0.021891258,-0.109615577,0.1455526662,0,,
v000790,0.0497522039,0.030766182,0.1740661755,0.1364348957,0.170992767,0.0881948711,0.1261855845,0,,
v000791,0.4100575858,0.086887402,0.0502932682,0.1208614829,0.0641072877,-0.01396639,0.3203047152,1,fac1,1
v000792,-0.009924773,-0.281291563,-0.060631835,0.0829296537,0.1896130203,0.3075824985,0.5240774388,1,fac7,1
v000793,0.1594026597,0.4033943138,0.066354137,-0.002344966,0.0324337269,-0.036134211,0.1026668858,1,fac2,1
v000795,0.0534917371,0.0584204019,0.1860872934,0.6102520668,-0.148159029,0.1418957578,-0.083009555,1,fac4,1
v000796,0.0979612983,0.1046653268,0.3311191529,0.5681852465,-0.138521061,0.038153319,-0.093805043,1,fac4,1
v000797,0.1086842607,0.1268884719,-0.032183534,-0.166859632,-0.425045237,0.4357693613,-0.019034671,1,fac6,1
v000798,-0.031991931,0.1809784059,0.3601736633,0.1195184281,0.0658407941,-0.069639949,0.2239456316,1,fac3,1
v000799,-0.015798008,-0.06335783,0.0563881296,0.2725996741,-0.18880127,0.0531304318,0.2412135878,0,,
v000800,0.322082152,0.3948479679,-0.204900834,0.0069267953,-0.155705031,-0.33087682,-0.065879449,1,fac2,1
v000801,0.2016928722,0.0781091788,0.0569699197,0.1131531023,0.1779454365,0.0617939019,0.1945961208,0,,
v000802,0.6639198343,-0.221887356,0.3571291214,0.1815432942,-0.086924222,-0.025666549,-0.003459413,1,fac1,1
v000803,-0.316280387,0.3810978331,0.2656775276,0.2847042542,-0.244179414,0.1102727784,0.0672982607,1,fac2,1
v000804,0.3355271739,0.0119345012,-0.180058691,-0.008838355,0.1157350029,0.1659216795,0.0191077442,1,fac1,1
v000805,0.4021780389,0.1522538781,0.1548511528,0.0892119523,0.0403720635,-0.057829656,0.0633559916,1,fac1,1
v000806,-0.095729171,0.471836785,-0.123775219,0.3688746199,-0.061362711,0.0211229398,0.1132344593,1,fac2,1
v000807,0.2181454915,0.3039642894,-0.12304485,0.0300542831,-0.151272606,0.1257877281,0.1269140473,1,fac2,1
v000808,0.1363776737,-0.019193584,0.0847060983,-0.034171099,0.2976949765,0.2971882594,0.039951813,0,,
v000809,-0.095937821,0.2578584182,-0.056673761,0.2325104045,-0.151550407,0.3947329225,0.448126008,1,fac7,1
v000810,0.4600854701,0.0221179099,0.1860994569,-0.045765856,0.2458802683,0.0365364017,0.1771793242,1,fac1,1
v000811,0.3581852643,0.0283951851,0.2103230098,-0.052324977,-0.041485734,0.3580003026,0.0540745665,1,fac1,1
v000812,0.3497511688,0.0488612676,0.0862431627,0.0379475032,0.0952130004,0.2453108462,-0.208385415,1,fac1,1
v000814,0.4671531315,-0.259535558,0.2310205736,-0.139631201,0.1602995494,-0.318291805,0.1618551281,1,fac1,1
v000815,0.2684016089,0.30951408,0.1687312638,0.019043887,0.1124268904,-0.022617331,-0.040398063,1,fac2,1
v000816,0.1627585541,0.1325866164,0.0732761355,-0.025153444,0.2573517226,0.135268111,-0.001098047,0,,
v000817,-0.483031685,0.2093290062,0.1427809214,0.0776583376,-0.107823764,0.526338251,-0.248757165,1,fac6,1
v000818,0.0442506676,0.0153891423,0.1384318796,0.4543126234,0.1107568241,0.2579280528,-0.072454945,1,fac4,1
v000819,0.3353019408,0.0377694755,0.1281052153,0.0693978406,0.0650965115,0.2065967395,0.174785432,1,fac1,1
v000820,-0.119520795,-0.063622221,0.3830375141,0.2582365963,0.1580005248,0.1087244936,0.0893137026,1,fac3,1
v000821,0.1722819016,0.3080481426,0.0629492279,-0.052805606,-0.20570428,-0.135743025,0.4200252078,1,fac7,1
v000822,0.439674095,0.2833165045,-0.099605114,0.1329947123,-0.011965899,0.0003772639,0.0734090169,1,fac1,1
v000823,-0.313394858,0.4453390824,0.0843403325,0.0944368219,0.0988928631,-0.262416888,0.3030301471,1,fac2,1
v000824,0.1997587334,0.2496043416,0.1940470488,-0.178142642,0.3542409753,-0.113711591,-0.214586207,1,fac5,1
v000825,0.2708867714,0.1571777728,0.2770322074,-0.103773372,0.0143647442,0.0128433782,-0.228009128,0,,
v000826,0.2736198708,0.2661346128,-0.088933144,-0.257884284,0.0836585154,-0.142590864,0.3179144843,1,fac7,1
v000827,0.2947387169,0.3425974417,-0.039047945,-0.033631776,-0.178110137,-0.045510503,-0.027458926,1,fac2,1
v000828,-0.093163539,0.420934685,0.0469042157,0.1667137672,-0.009785052,-0.226071763,0.0508417491,1,fac2,1
v000829,0.2687295559,0.2190341129,-0.158505377,-0.128296535,-0.232429682,0.0968595716,0.1176516402,0,,
v000830,0.16282867,0.3757289497,0.1252441387,0.1819832311,-0.118930776,-0.070033298,-0.145794916,1,fac2,1
v000831,0.2161465114,0.5179872349,-0.112449951,0.03247868,-0.133882063,0.1178474883,0.1485884284,1,fac2,1
v000832,0.5444730958,0.1565575334,0.0277519707,-0.143685412,-0.137401847,0.0934896287,0.0150022203,1,fac1,1
v000833,0.2715078794,-0.082503845,0.4621584876,0.1646611496,-0.046273167,0.0809200658,0.0178112369,1,fac3,1
v000834,0.4810686462,0.0808119312,0.2063034502,0.00769654,0.3938278691,-0.224700559,-0.25142509,1,fac1,1
v000835,-0.101118121,-0.055880318,0.1388436341,0.0528758779,0.5710487342,-0.322952466,0.1502560778,1,fac5,1
v000836,0.3051052198,0.0955243019,0.1590090812,-0.013835197,0.0098695744,0.0549124062,-0.277186395,1,fac1,1
v000837,0.0057705952,0.3634297042,-0.025919801,-0.017724325,0.0204643754,0.0136492333,0.3597283864,1,fac2,1
v000838,0.3238029918,-0.179716373,0.2834728463,0.1052637578,-0.09884776,-0.000484099,0.3549651891,1,fac7,1
v000839,-0.28040621,0.1620973282,-0.009826013,-0.134036064,-0.134424692,0.3972317646,-0.175934712,1,fac6,1
v000840,0.2164174175,-0.093412929,0.1193282374,0.3307562944,-0.167530888,-0.017573927,0.3211589059,1,fac4,1
v000841,0.0278493575,-0.088246182,-0.387015243,0.5916513456,-0.225107385,-0.315439572,0.0454110295,1,fac4,1
v000842,-0.058799719,-0.095664995,-0.190679301,0.3067883869,0.8677119261,0.0571270348,-0.140321861,1,fac5,1
v000843,-0.224059819,-0.164055309,-0.160308127,0.0286353813,0.6820960231,0.2956953123,-0.156278365,1,fac5,1
v000844,0.0637440157,-0.073741401,0.2439215506,0.0944427403,0.365962377,0.0763812046,0.0763858172,1,fac5,1
v000845,0.1350148156,0.2720234757,0.0303255625,-0.069568982,-0.056277809,0.2022464786,0.0409959375,0,,
v000846,-0.04732976,-0.049727882,0.2498959836,0.6684984836,-0.066744709,-0.230831189,0.1322717169,1,fac4,1
v000847,0.2061977633,-0.251233226,0.2702419339,0.2350568887,0.0781653316,0.0251998609,0.2124163749,0,,
v000848,0.0172158595,0.3756913477,0.1684301573,0.2595746505,-0.147684626,0.102284944,0.1101950272,1,fac2,1
v000851,0.1924571849,0.3058953664,-0.150364042,0.0364221335,-0.019763808,-0.077265256,0.089992305,1,fac2,1
v000852,0.0915067848,0.3842024344,0.3332980947,0.0611163528,0.0661695848,-0.005606285,0.0395399802,1,fac2,1
v000853,0.019147148,0.4100947206,0.4071656715,-0.106466318,0.2204303021,-0.01376693,0.0104446563,1,fac2,1
v000854,0.3886260885,0.159326853,0.1010267243,0.0530211588,0.0218943905,0.0915195444,-0.049037011,1,fac1,1
v000855,0.3970188438,0.2342660783,0.1103737059,-0.014898607,0.0846701091,0.1292634916,0.0310188535,1,fac1,1
v000856,-0.07399896,0.1552611635,0.3123039969,0.0206927618,-0.022361331,0.1067616393,-0.11529276,1,fac3,1
v000857,0.322589663,0.1193311012,0.0515303985,0.0520620813,0.0324506423,0.0217582276,0.1608560089,1,fac1,1
v000858,0.1018232026,0.2305204982,0.4446351105,-0.38851322,0.1193468307,-0.167028427,-0.162852829,1,fac3,1
v000859,0.6477854953,0.2060151817,-0.035319492,-0.185182799,-0.100345955,-0.090145867,0.0522848027,1,fac1,1
v000860,0.4155728299,-0.131931475,-0.022805529,0.1247988997,0.031559593,0.1196190196,0.1857202728,1,fac1,1
v000861,0.0887830061,0.1198862828,0.4779120487,-0.00057519,0.0923381384,-0.101296837,-0.065798748,1,fac3,1
v000862,0.0065899029,0.1035886385,0.2866101774,0.1939531954,-0.142663491,0.0018168927,0.4070591083,1,fac7,1
v000863,0.2938482965,0.1813568903,0.3744580891,0.0261952238,0.0548739528,0.0059082145,0.0747313111,1,fac3,1
v000864,-0.044281801,0.2519673766,0.0005627604,-0.01570344,-0.312102428,0.4172798362,0.1609605988,1,fac6,1
v000865,0.5208387464,0.0119144639,-0.00200751,0.0225930567,0.008707242,-0.160721625,-0.140724246,1,fac1,1
v000866,0.5935467728,-0.018082216,-0.14035495,0.0049296261,-0.080045665,-0.234260837,-0.257596131,1,fac1,1
v000867,0.1442759276,0.3658602533,0.2930770537,-0.149988591,-0.129014796,0.1255154344,-0.139327193,1,fac2,1
v000869,0.1623701693,-0.20901401,0.1125497993,0.0648366638,0.2625783766,0.103428271,0.0525533847,0,,
v000870,0.5184424731,0.0566009614,0.3387737018,0.0966337593,0.1826094669,0.0091391031,0.0130078468,1,fac1,1
v000871,0.5119182363,0.0443861075,0.0155301413,0.0293139874,-0.111500757,-0.036224862,-0.162918492,1,fac1,1
v000872,0.3258247869,-0.062285211,0.1711217607,0.1786162513,0.0213442055,0.2354493418,0.2494288836,1,fac1,1
v000873,0.0699365028,0.0666520339,-0.009926876,0.2510950008,-0.272762563,0.3082126758,0.1120657525,1,fac6,1
v000874,0.1639477364,0.2052379915,-0.131701998,0.163271571,0.1973347121,0.0621014729,-0.01155532,0,,
v000875,0.3257906247,0.1806172488,0.3462312386,0.0007034542,0.0565191113,0.034357928,0.123312921,1,fac3,1
v000876,0.284867445,0.1168965547,0.3215875719,0.0900599431,0.0234296031,-0.039824476,0.0396876965,1,fac3,1
v000877,0.039714726,-0.301776713,0.5433499207,0.0027324505,0.1962304612,-0.097564693,0.1157026283,1,fac3,1
v000878,-0.055182745,-0.241505705,0.4202992863,0.174349557,0.3008411365,-0.145852138,0.1430780216,1,fac3,1
v000879,0.0729077037,0.3883581079,0.1228086451,-0.033171754,0.0885426193,-0.005830298,-0.04447455,1,fac2,1
v000880,0.1994462003,0.0031671631,0.1905261009,-0.001508193,0.2566651993,-0.023236778,0.1357068156,0,,
v000881,0.3692189153,0.171853712,0.1360311277,-0.298922895,0.1699712218,0.1084045978,-0.152009016,1,fac1,1
v000882,0.1091049357,-0.130555492,0.4892840551,0.0445819257,0.0756803065,0.2195487942,0.1981007718,1,fac3,1
v000883,0.3617671053,-0.13084416,-0.032681174,0.1149269583,-0.062170842,-0.070750056,0.2293415872,1,fac1,1
v000884,0.3204509355,0.0231309609,0.0280825639,-0.041667285,0.0993994832,0.1293364938,0.3708905354,1,fac7,1
v000885,0.3207253566,-0.001439066,0.2282767021,0.1634643596,0.1319814038,0.0937397905,0.0204808461,1,fac1,1
v000886,0.1079366443,0.2475899122,0.180546819,0.0956990895,0.1646781071,0.2898098031,-0.126464248,0,,
v000887,0.2493931734,0.3784365408,-0.092135247,0.0610224377,-0.392937387,-0.039709258,-0.100220519,1,fac5,-1
v000888,0.1028526533,-0.085793323,0.2695226559,-0.06442276,0.0021507999,-0.185716507,0.3505739099,1,fac7,1
v000889,0.3797679229,-0.085017022,0.2598522992,-0.240202599,0.0357307043,-0.249594199,0.0858588943,1,fac1,1
v000890,-0.069019661,0.5864863789,0.2566009781,-0.116218105,0.1218814001,-0.198977555,-0.180689675,1,fac2,1
v000891,-0.150082715,0.2917798952,0.3274789721,-0.203929768,0.0587927689,-0.135633982,0.1034856606,1,fac3,1
v000892,-0.094747494,-0.015220812,-0.107259714,-0.139151215,0.6203289977,0.325515419,-0.085283239,1,fac5,1
v000893,-0.024171639,0.0517222687,0.4333307478,-0.171376678,0.1449187886,-0.196230117,0.3007088238,1,fac3,1
v000894,0.1995130012,0.1252400073,0.2340445418,0.0623093093,-0.134151505,0.1292925959,0.229759671,0,,
v000895,0.0786804542,-0.138551385,0.3781383443,0.1144859879,0.2521790412,0.1067801355,0.0010299103,1,fac3,1
v000896,0.5892234938,-0.212516319,-0.045388298,0.1443205582,0.138387633,-0.11147523,0.0452385331,1,fac1,1
v000897,0.2844704682,0.3424902432,0.0907445058,0.0946783028,0.0353935211,0.023134981,0.0203611782,1,fac2,1
v000898,0.1660343786,0.2791785974,0.1749381136,0.0651032923,0.0231469197,-0.110147606,0.2109858306,0,,
v000899,-0.127869184,-0.146170703,-0.156640321,0.7440189276,0.3279791077,-0.218710771,0.0275686398,1,fac4,1
v000900,0.4623781112,-0.082787811,0.0183118531,-0.31384254,0.2099434612,0.0837620022,-0.017085647,1,fac1,1
v000901,0.2612988913,-0.133014038,0.1371991959,0.2640217384,0.2427568321,0.1598581268,-0.102550597,0,,
v000904,0.0825805123,-0.37001631,-0.381999158,-0.270626419,-0.004593052,0.1169726028,-0.91164344,1,fac7,-1
v000905,-0.082121028,0.4627058933,0.2151683434,0.1374619786,0.0525325028,-0.007376906,0.0590241432,1,fac2,1
v000906,0.2558302575,0.3977898867,0.0785800232,0.0102806089,-0.084466482,-0.117068965,-0.177399748,1,fac2,1
v000907,0.5462810382,0.130538344,-0.142487614,-0.165342862,-0.00869797,-0.011184244,-0.218699548,1,fac1,1
v000908,-0.135176049,0.0234672142,0.5373543199,-0.095465294,-0.002224086,-0.017529185,0.1805212086,1,fac3,1
v000909,-0.668380851,0.0859069381,-0.852061695,-0.571958921,-0.61890153,-0.287714698,-0.121183622,1,fac3,-1
v000910,0.4739158861,0.1872311406,0.2822693452,-0.189939187,-0.160257516,-0.155305401,-0.068948439,1,fac1,1
v000911,0.0200177698,0.4147812465,0.0270255639,-0.020120159,0.0965088228,-0.016420326,0.0735042038,1,fac2,1
v000912,0.4707837764,0.1998717811,0.1871115296,0.0225225338,0.0737352319,0.0447706087,0.1069328325,1,fac1,1
v000914,0.3002016694,0.0257521272,0.2528163621,-0.019680541,0.2925675071,0.0629951907,0.0323021121,1,fac1,1
v000915,0.3040610683,0.3434683752,0.1254550125,-0.029245737,0.1299140531,0.0438921313,-0.10610295,1,fac2,1
v000917,0.1468018216,-0.031072225,0.1241893266,0.3571862546,0.2515283754,-0.061305968,-0.300556545,1,fac4,1
v000918,0.3883124772,-0.140227213,0.1142079542,0.0393583638,0.2076947019,-0.00889981,-0.150823018,1,fac1,1
v000919,0.1759940226,-0.013061144,-0.241554278,0.6046573618,0.1025805603,-0.04521996,0.0435242881,1,fac4,1
v000920,0.3482552516,0.059810448,-0.120704631,-0.050206128,0.0780519563,0.3404431135,0.0949036443,1,fac1,1
v000921,0.3053839352,-0.062044571,-0.103490266,0.0689795454,0.2292072212,0.0400035304,-0.105051404,1,fac1,1
v000922,0.1995728136,0.2063196994,0.0161774919,0.157261406,-0.025358992,0.0526521019,-0.024522869,0,,
v000923,0.3775326261,0.0543598509,0.0244669185,0.0013585301,-0.170436962,0.1941588642,0.4517789604,1,fac7,1
v000924,-0.097995923,0.0039713791,-0.165586891,0.0656964045,0.0450795633,0.7957804019,-0.010951175,1,fac6,1
v000925,0.1793971272,0.3125294886,-0.195383225,-0.052249605,-0.272182221,0.316948768,0.0112985021,1,fac6,1
v000926,0.2690888554,0.3390333658,0.0652355628,-0.169205154,0.0411547687,-0.116308209,-0.03904092,1,fac2,1
v000927,0.2103928698,0.3682867407,-0.184998467,-0.023259859,-0.094769759,0.10472994,0.0623867207,1,fac2,1
v000928,-0.075083663,-0.079778362,0.4859254461,0.0872045447,0.4917761458,-0.156153161,0.2187926759,1,fac5,1
v000929,0.3665193161,-0.052842538,-0.233607439,0.0120809884,0.1482931538,-0.10706088,0.2730484716,1,fac1,1
v000930,-0.164320199,0.5633478399,-0.046710965,-0.040344471,-0.120024692,-0.028583728,0.1462507333,1,fac2,1
v000931,0.3224242904,0.1698462395,-0.175256985,0.1799529726,-0.142366058,-0.338661615,0.2026878912,1,fac6,-1
v000932,0.3790967596,0.1730139038,0.2826577129,-0.119641049,-0.021457374,-0.117674452,0.0248433019,1,fac1,1
v000933,-0.023789521,0.2054608297,0.319766212,0.0815332444,-0.201684032,0.0068142568,0.2255133371,1,fac3,1
v000934,-0.114695807,0.2252759142,0.3985172675,0.1173685951,-0.169975133,-0.027638081,0.1204208525,1,fac3,1
v000935,0.8358136584,-0.360515757,-0.38751247,-0.239825242,-0.48277726,-0.418797444,-0.162538822,1,fac1,1
v000936,0.1974269237,0.0004917798,0.2666868026,0.00418844,0.3805574083,-0.178513135,-0.00702278,1,fac5,1
v000937,0.3376927852,0.0676297717,0.0673450095,0.1310254822,-0.045017388,0.0339610918,0.1530747876,1,fac1,1
v000938,0.1200770219,0.0913940172,0.2118945168,0.3677890323,0.0129882581,-0.008496415,0.1860818734,1,fac4,1
v000939,-0.001306622,-0.040795093,0.0333289816,-0.051502166,0.6597131437,0.1028651065,0.0888318955,1,fac5,1
v000940,0.1593689497,0.151209114,0.0574159601,0.1290187249,-0.097024692,-0.029039311,0.345486143,1,fac7,1
v000941,0.4041306409,0.2907548037,0.1910285033,0.0159030492,0.1775584804,0.1077001643,0.1178309876,1,fac1,1
v000942,0.0864436331,0.4652109383,0.3351682198,0.0105610033,0.030244415,0.0501839415,-0.223328662,1,fac2,1
v000943,0.5465196123,0.1257267383,0.0477597055,-0.094993162,-0.303685113,-0.217699254,-0.084903665,1,fac1,1
v000944,-0.031466077,0.2555559939,0.0941793338,-0.043095964,-0.174322646,-0.008573566,0.464471423,1,fac7,1
v000945,-0.185044293,0.2810957468,0.3505724821,0.5592793858,-0.11794044,-0.108900237,-0.131626237,1,fac4,1
v000946,0.4810852048,-0.228676793,-0.004905701,-0.052766823,0.265983829,0.1821389177,-0.18157439,1,fac1,1
v000947,0.4100220136,-0.05831704,0.1152337686,0.0217025584,0.0461428275,0.1725393448,0.1225662822,1,fac1,1
v000948,-0.283305227,0.6468111125,0.1360479143,-0.009929111,0.2944150334,-0.213784189,-0.185051077,1,fac2,1
v000949,0.5072353407,-0.199846927,0.1084969153,0.3623269612,-0.300487331,0.0321029107,0.223665172,1,fac1,1
v000950,0.2741083374,-0.082520751,-0.105567197,0.6097998178,-0.222765715,-0.148819762,-0.195884547,1,fac4,1
v000951,-0.0888538,-0.005886435,0.310587064,-0.091320882,-0.263458576,0.1320622957,0.6522404361,1,fac7,1
v000952,-0.075136904,0.0168181669,-0.038662011,0.4561909372,-0.097793663,0.0384836462,0.156886716,1,fac4,1
v000953,0.4303494669,0.1024753925,0.2644562314,0.0402458338,0.1172632969,0.2474068044,0.1632198436,1,fac1,1
v000954,0.1713382615,0.1053468414,0.2838001248,0.0072610323,-0.042406667,-0.163253271,0.4322897941,1,fac7,1
v000955,0.2276128458,0.3052010108,0.158527203,-0.03888306,-0.00248975,-0.159421224,0.1940245152,1,fac2,1
v000956,0.0851520867,-0.199296062,0.312814071,0.0344137279,-0.07992843,-0.18296672,0.3790161359,1,fac7,1
v000957,0.3772935935,0.0307393633,-0.036001892,0.2659663939,-0.126996051,0.0307960938,0.1300528543,1,fac1,1
v000958,0.3875062322,0.2961590242,-0.134399133,-0.173016615,-0.137628135,0.0850483749,0.0553770949,1,fac1,1
v000960,0.4340252752,0.1437115092,0.0998988659,0.1213944278,0.048123942,0.0506294664,0.0554235691,1,fac1,1
v000961,0.4337494592,0.2078825253,0.1499021446,0.057204473,0.0074699729,0.0723492505,0.0691765147,1,fac1,1
v000962,0.1550974565,0.2323239135,-0.018692113,0.0412897994,0.3237457097,0.0114199092,0.0677763754,1,fac5,1
v000963,0.3010332912,0.2900268253,0.2717008445,0.0906730791,-0.041036265,0.0900539925,0.0754825061,1,fac1,1
v000964,0.7809825008,0.0734779221,0.1105324507,0.0011479542,-0.208402949,-0.260353276,-0.158230882,1,fac1,1
v000965,0.4453683259,-0.104346799,0.3340383741,0.0951066613,0.0163827054,0.1292345372,0.1801823146,1,fac1,1
v000967,0.1818320674,0.4498717685,-0.057428561,-0.251507343,-0.279944861,0.0203000662,0.0256336733,1,fac2,1
v000969,-0.162584149,0.0352777667,0.4318856436,-0.111287467,0.2396577662,0.152592672,0.0677301556,1,fac3,1
v000970,0.1950980037,0.0165720082,0.2333529998,0.1507379328,-0.007546372,-0.050143832,0.1742518942,0,,
